p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	species
0	2.69938565632747	0.396	0.071	0	Ocupat-v02-G027563	Ocupat
0	2.66674021373169	0.244	0.026	0	Ocupat-orphan-7143	Ocupat
0	2.65524268171444	0.522	0.088	0	Ocupat-v02-G009466	Ocupat
2.19005925547012e-134	2.64526557284787	0.119	0.016	1.11979919791443e-129	Ocupat-v02-G024593	Ocupat
9.28416762642881e-159	2.64189189503264	0.125	0.015	4.74708774906932e-154	Ocupat-v02-G013323	Ocupat
6.87382548747565e-215	2.64075674156171	0.192	0.026	3.51465571000118e-210	Ocupat-v02-G008788	Ocupat
6.14704166767448e-172	2.61912936983881	0.141	0.018	3.14304387509864e-167	Ocupat-v02-G003362	Ocupat
0	2.60580271864903	0.251	0.029	0	Ocupat-v02-G040643	Ocupat
2.10038960079583e-138	2.57399736016472	0.136	0.02	1.07395020678292e-133	Ocupat-v02-G042953	Ocupat
9.15095662584405e-134	2.51786679316637	0.144	0.023	4.67897563236032e-129	Ocupat-v02-G009517	Ocupat
3.66683706977555e-269	2.49709312773602	0.225	0.029	1.87489046214694e-264	Ocupat-v02-G042950	Ocupat
4.39189731744481e-147	2.48922247007828	0.18	0.033	2.24562101738271e-142	Ocupat-v02-G025443	Ocupat
0	2.47861927652127	0.121	0.005	0	Ocupat-orphan-335	Ocupat
9.91027212443039e-302	2.42724701566435	0.354	0.064	5.0672212399425e-297	Ocupat-v02-G029750	Ocupat
4.95650795333277e-282	2.42226800551216	0.27	0.04	2.53431208161858e-277	Ocupat-v02-G010862	Ocupat
2.88195309541664e-168	2.3960090164365	0.213	0.04	1.47357143721748e-163	Ocupat-v02-G033154	Ocupat
1.07815394135892e-159	2.39151504564476	0.217	0.043	5.51270891756231e-155	Ocupat-orphan-5760	Ocupat
4.4538606975732e-109	2.38956008281463	0.11	0.017	2.27730351327615e-104	Ocupat-v02-G010334	Ocupat
8.92610667867491e-196	2.38411246229298	0.254	0.049	4.56400760587327e-191	Ocupat-v02-G037224	Ocupat
0	2.38242092628199	0.385	0.062	0	Ocupat-v02-G005897	Ocupat
1.27736002969986e-169	2.37432605937757	0.102	0.009	6.53126956785834e-165	Ocupat-v02-G011717	Ocupat
1.40322936564394e-75	2.36498014257909	0.127	0.03	7.17485206947404e-71	Ocupat-v02-G026515	Ocupat
1.75016121241334e-99	2.36248517532234	0.121	0.022	8.94874929519063e-95	Ocupat-v02-G018857	Ocupat
1.57148403702167e-128	2.35141445565083	0.131	0.02	8.03515502969551e-124	Ocupat-v02-G020526	Ocupat
2.58195841541942e-186	2.35011024184761	0.187	0.028	1.3201811573881e-181	Ocupat-v02-G005765	Ocupat
1.41510865521706e-97	2.32408202161247	0.186	0.048	7.23559206499036e-93	Ocupat-v02-G023085	Ocupat
7.41890771866228e-176	2.32022712348903	0.228	0.044	3.79336170562921e-171	Ocupat-v02-G042614	Ocupat
2.11491807445108e-174	2.31789367152229	0.223	0.042	1.08137876064758e-169	Ocupat-v02-G005613	Ocupat
4.36898678304131e-131	2.29470870045912	0.125	0.018	2.23390663203685e-126	Ocupat-v02-G036418	Ocupat
8.72851881271241e-221	2.28092486252195	0.3	0.061	4.46297895412798e-216	Ocupat-v02-G006740	Ocupat
1.07699631321552e-182	2.27066495242283	0.114	0.011	5.50678984910226e-178	Ocupat-orphan-4231	Ocupat
6.21263244791734e-66	2.26504035850528	0.146	0.041	3.17658109694462e-61	Ocupat-v02-G043073	Ocupat
