p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	species
4.76483215526955e-81	1.13824281094224	0.263	0.102	2.07051016475083e-76	Amil-Amillepora24164	Amil
6.09900287256061e-106	1.13758689333736	0.307	0.11	2.65026070824249e-101	Amil-Amillepora27349	Amil
4.25206449720473e-223	1.13680306056393	0.16	0.02	1.84769210661534e-218	Amil-Amillepora22085	Amil
2.35284954611022e-84	1.13676987296112	0.291	0.117	1.02240724176674e-79	Amil-Amillepora11216	Amil
4.80458095330877e-37	1.13676271281087	0.113	0.042	2.08778260745079e-32	Amil-Amillepora34857	Amil
8.82928529118893e-170	1.13508419322652	0.708	0.378	3.83667763043324e-165	Amil-orphan-7031	Amil
5.91426170075959e-127	1.13161169972314	0.371	0.137	2.56998327944807e-122	Amil-Amillepora14756	Amil
4.51793195630727e-43	1.12588438676809	0.103	0.033	1.96322215229376e-38	Amil-Amillepora24782	Amil
1.71045386796782e-155	1.12564861851635	0.403	0.138	7.43260623786736e-151	Amil-Amillepora00128	Amil
3.80624629469713e-49	1.1197378911954	0.125	0.042	1.65396626489769e-44	Amil-Amillepora13351	Amil
9.66026533198441e-74	1.11471113329932	0.17	0.053	4.19777169736051e-69	Amil-Amillepora08427	Amil
3.78015991529025e-97	1.11454119743865	0.236	0.076	1.64263068959023e-92	Amil-Amillepora27025	Amil
2.68283905111297e-40	1.11053055424006	0.134	0.052	1.16580088127063e-35	Amil-Amillepora10420	Amil
1.78002025141598e-128	1.11022773611825	0.386	0.145	7.73490000050299e-124	Amil-Amillepora10695	Amil
5.23300664722705e-42	1.10847480145435	0.101	0.033	2.27395070848604e-37	Amil-Amillepora12468	Amil
3.63736275471783e-83	1.10701499491158	0.396	0.19	1.58057961143508e-78	Amil-Amillepora29486	Amil
8.43228305263276e-51	1.10685207301276	0.158	0.06	3.66416427769104e-46	Amil-orphan-7980	Amil
3.39047725683916e-59	1.10595359194333	0.138	0.043	1.47329798718689e-54	Amil-Amillepora25077	Amil
8.72551149634151e-59	1.10525394115708	0.143	0.047	3.79158376562024e-54	Amil-Amillepora00923	Amil
7.49979622456043e-74	1.10374457992507	0.215	0.078	3.25896145142049e-69	Amil-Amillepora00769	Amil
3.11460870577947e-116	1.10039971257126	0.254	0.077	1.35342206700941e-111	Amil-Amillepora12932	Amil
8.20306619472389e-58	1.09767547011809	0.177	0.065	3.56456038425532e-53	Amil-Amillepora05991	Amil
4.26145564494804e-49	1.09550810732589	0.174	0.07	1.85177293595572e-44	Amil-Amillepora10234	Amil
1.14134812052912e-43	1.09166360695139	0.117	0.04	4.95961412294724e-39	Amil-Amillepora32206	Amil
1.89279946938241e-84	1.08853742029685	0.305	0.126	8.22497081425433e-80	Amil-Amillepora10097	Amil
4.51978112229995e-41	1.08688841369027	0.105	0.035	1.96402568888422e-36	Amil-Amillepora24291	Amil
2.54246324381414e-201	1.08488920473479	0.773	0.379	1.104801977967e-196	Amil-Amillepora16433	Amil
9.72796466968469e-51	1.08410643162019	0.145	0.051	4.22718976756479e-46	Amil-Amillepora14083	Amil
3.36553983016879e-66	1.08393360664025	0.214	0.083	1.46246167780155e-61	Amil-Amillepora17507	Amil
1.86366026449441e-88	1.08090350067861	0.204	0.065	8.098349313334e-84	Amil-Amillepora26171	Amil
1.66092283894025e-32	1.07836391596273	0.101	0.038	7.21737410433096e-28	Amil-Amillepora29576	Amil
9.8849298077011e-48	1.0776725008649	0.134	0.047	4.29539739863844e-43	Amil-Amillepora28815	Amil
7.43341835932381e-63	1.07657839211645	0.194	0.073	3.23011761386057e-58	Amil-Amillepora10256	Amil
4.61225697747099e-76	1.07595356957212	0.272	0.111	2.00421014699024e-71	Amil-Amillepora03045	Amil
1.93692807174239e-107	1.07441245784277	0.331	0.125	8.4167272429494e-103	Amil-Amillepora05880	Amil
4.52542934470987e-40	1.07364310404524	0.117	0.043	1.96648006745023e-35	Amil-Amillepora08372	Amil
3.33836378837056e-34	1.07342251531633	0.101	0.037	1.45065260059854e-29	Amil-Amillepora16578	Amil
1.14906259813781e-39	1.07247390432459	0.136	0.053	4.99313661394803e-35	Amil-Amillepora20193	Amil
4.66363911113393e-266	1.07161222700723	0.902	0.546	2.02653773935214e-261	Amil-Amillepora22643	Amil
1.3175161150887e-36	1.07009384620329	0.106	0.038	5.72513452650642e-32	Amil-Amillepora12218	Amil
6.84646394718695e-62	1.06992246294229	0.135	0.041	2.97506244361062e-57	Amil-Amillepora20893	Amil
2.99019908041508e-53	1.06944777837669	0.2	0.083	1.29936110840357e-48	Amil-Amillepora12697	Amil
4.80415241786956e-123	1.06809855775672	0.568	0.288	2.08759639166104e-118	Amil-Amillepora03635	Amil
9.62498742304354e-24	1.0615779319124	0.104	0.046	4.18244203480934e-19	Amil-Amillepora37237	Amil
2.45726260499834e-40	1.05929262294247	0.131	0.05	1.06777889237598e-35	Amil-Amillepora05920	Amil
3.18924020207433e-56	1.05873495244804	0.234	0.101	1.38585243740938e-51	Amil-Amillepora07639	Amil
1.00933535266085e-69	1.05628658737119	0.22	0.083	4.38596584145247e-65	Amil-Amillepora26104	Amil
9.05511014832182e-37	1.05608885718259	0.145	0.062	3.93480756385176e-32	Amil-Amillepora04544	Amil
1.88505611607522e-28	1.05424467409236	0.102	0.041	8.19132284679327e-24	Amil-Amillepora25098	Amil
1.20662274529406e-36	1.05387849652273	0.129	0.052	5.2432584774008e-32	Amil-orphan-9021	Amil
1.59317521303913e-98	1.05303401980952	0.319	0.124	6.92298357074024e-94	Amil-Amillepora24045	Amil
1.10813411073545e-33	1.05206996180243	0.104	0.039	4.81528596478981e-29	Amil-Amillepora19762	Amil
1.48138002167618e-64	1.04853217067027	0.187	0.067	6.43718874619166e-60	Amil-orphan-575	Amil
7.89734148325986e-43	1.04790897430363	0.183	0.081	3.43171076813574e-38	Amil-orphan-5738	Amil
4.92497355278501e-66	1.0430949592938	0.195	0.071	2.1400980076272e-61	Amil-Amillepora22140	Amil
1.6865231069871e-96	1.0410090325518	0.306	0.116	7.32861750910176e-92	Amil-Amillepora08857	Amil
7.45092603983931e-42	1.0385075105306	0.197	0.09	3.23772540135177e-37	Amil-orphan-2795	Amil
5.09715895536321e-30	1.03773069947925	0.1	0.039	2.21491945246353e-25	Amil-orphan-15125	Amil
3.40392977109689e-42	1.03600954192415	0.141	0.055	1.47914364273244e-37	Amil-Amillepora03714	Amil
4.88980139030482e-68	1.03563226725881	0.23	0.09	2.12481429614306e-63	Amil-Amillepora16015	Amil
4.42854070455802e-33	1.03535311511273	0.115	0.046	1.92437807775864e-28	Amil-orphan-3241	Amil
7.92302049005221e-58	1.03516653589599	0.171	0.062	3.44286932374729e-53	Amil-Amillepora27324	Amil
3.43689949650955e-69	1.03410142203406	0.237	0.093	1.49347030721326e-64	Amil-Amillepora03325	Amil
6.48588796204436e-107	1.03306944452329	0.272	0.092	2.81837775502676e-102	Amil-Amillepora33554	Amil
4.72476696497807e-40	1.03288891868687	0.11	0.038	2.05310023696157e-35	Amil-Amillepora23213	Amil
5.95686542508786e-84	1.03112870745226	0.177	0.053	2.58849630181768e-79	Amil-Amillepora05046	Amil
3.95795516959938e-53	1.03068707881703	0.185	0.073	1.71988983939771e-48	Amil-Amillepora23436	Amil
9.38380661866834e-92	1.03015848184349	0.313	0.123	4.07763932807614e-87	Amil-Amillepora03005	Amil
4.8741309828825e-61	1.02985718236997	0.2	0.077	2.11800487730176e-56	Amil-Amillepora20276	Amil
1.61169862972776e-76	1.029516939736	0.188	0.061	7.00347522561903e-72	Amil-Amillepora36423	Amil
3.02454972596555e-59	1.02693354768269	0.202	0.08	1.31428783792107e-54	Amil-Amillepora07470	Amil
8.05537830413195e-94	1.02656774383162	0.395	0.178	3.5003840882775e-89	Amil-Amillepora26160	Amil
8.34917239854172e-103	1.0246366659184	0.421	0.189	3.62804937406232e-98	Amil-Amillepora23343	Amil
1.81454742471865e-60	1.02329372884654	0.152	0.05	7.88493437937243e-56	Amil-Amillepora25087	Amil
8.78469500275606e-25	1.02278981182672	0.105	0.046	3.81730136649762e-20	Amil-Amillepora03356	Amil
4.56113717740319e-103	1.02266944246327	0.388	0.162	1.98199654906878e-98	Amil-Amillepora23154	Amil
3.58429279183222e-122	1.0224158402026	0.405	0.156	1.55751858976277e-117	Amil-Amillepora06370	Amil
1.47048431615013e-136	1.02180362399002	0.686	0.393	6.38984254739878e-132	Amil-Amillepora03225	Amil
8.30481607474962e-127	1.02132681306563	0.386	0.143	3.6087747771217e-122	Amil-Amillepora24216	Amil
5.83196289264028e-86	1.02088476264816	0.278	0.107	2.53422115536791e-81	Amil-Amillepora03787	Amil
1.97075356605122e-42	1.02018558092828	0.103	0.034	8.56371254591898e-38	Amil-Amillepora17026	Amil
8.52845544713629e-153	1.01961570790573	0.695	0.357	3.7059550299986e-148	Amil-Amillepora14460	Amil
6.78823461686294e-24	1.01846740084899	0.122	0.058	2.94975947041162e-19	Amil-Amillepora20581	Amil
2.11412858546564e-49	1.01779885515424	0.166	0.064	9.18673435528241e-45	Amil-Amillepora33079	Amil
3.99968921149651e-65	1.01629182211977	0.148	0.046	1.73802494996369e-60	Amil-Amillepora27921	Amil
8.26474847989337e-93	1.01374806029957	0.39	0.177	3.59136380445286e-88	Amil-Amillepora05366	Amil
4.50643936998406e-47	1.01324859941395	0.159	0.062	1.95822816383287e-42	Amil-Amillepora06367	Amil
4.21692255097551e-29	1.0130840930062	0.115	0.049	1.8324215253009e-24	Amil-Amillepora08449	Amil
5.90423665128874e-76	1.01290514192507	0.284	0.118	2.56562699445101e-71	Amil-orphan-9280	Amil
9.03091636286663e-48	1.01165334100976	0.147	0.054	3.92429439632006e-43	Amil-Amillepora21956	Amil
2.0091466773877e-44	1.01081198456569	0.134	0.049	8.73054597192049e-40	Amil-Amillepora00148	Amil
1.66798108377003e-35	1.00018016375964	0.136	0.056	7.24804500141427e-31	Amil-Amillepora10360	Amil
